ExterQual,BsmtQual,BsmtExposure,KitchenQual,GarageFinish,OverallQual,YearBuilt,MasVnrArea,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageArea,TotalSF,TotalBath,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NoGar,OverallCond,GarageQual,CommerZone,SalePrice
5,4,3,4,5,7,26,0.0,7.547501682814967,7,1,6.016157159698354,7.866338923046544,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.178192583415596
3,4,3,3,3,6,40,4.875197323201151,7.355641102974253,7,1,6.1675164908883415,7.703007682479236,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.049424683420913
3,3,3,3,4,6,43,5.003946305945459,7.1592919047975645,7,1,6.270988431858299,7.57353126274595,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.874097282798648
3,3,3,3,3,5,67,0.0,6.651571873589727,4,0,5.484796933490655,7.344072850573066,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.608244735642321
7,6,3,6,5,9,12,6.7580945044277305,8.052296499538647,11,2,6.710523109452428,8.53050420547591,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,13.091906231773164
3,4,3,4,3,5,83,5.53338948872752,7.478169694159785,7,2,5.484796933490655,7.824046010856292,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,12.07254696717504
3,4,5,4,4,6,23,0.0,7.4318919168078,8,0,6.403574197934815,7.742835955430749,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.206077645517675
3,3,3,3,3,4,104,0.0,7.087573705557973,5,0,6.089044875446846,7.780303087908373,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.607335239531391
5,4,4,4,5,7,15,0.0,7.284134806195205,7,1,6.018593214496234,7.68937110752969,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.149507585033074
7,6,5,6,4,9,12,6.052089168924417,7.945555428253489,12,1,6.928537818164665,8.424419791263883,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,13.275829251377
3,3,3,3,3,5,66,0.0,7.029087564149662,5,0,5.659482215759621,7.632885505395133,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.678448377988165
5,4,3,6,4,7,12,5.54907608489522,7.264730177929867,6,0,6.318968113746434,7.953669778649798,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.335700805443336
3,3,4,3,5,5,53,0.0,6.8885724595653635,6,0,5.953243334287785,7.581209826196346,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.816734299348461
3,3,5,4,4,5,97,0.0,7.3632795869630385,6,1,6.270988431858299,7.972810784121404,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.317171167298682
3,3,4,3,4,5,54,6.954638864880987,6.99117688712121,6,1,6.184148890937483,7.65491704784832,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.982622797311855
3,3,3,3,3,5,122,0.0,7.668093709082406,11,0,5.8888779583328805,8.002359546252707,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.571203807011967
3,3,3,4,4,6,46,4.605170185988092,7.177782416195197,5,1,6.184148890937483,7.762170607138205,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.106257835094581
5,4,5,4,5,6,16,5.135798437050262,6.744059186311348,4,1,6.042632833682381,7.436617265234227,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.881041706925902
2,3,4,2,3,5,68,0.0,6.951772164398911,4,0,6.22455842927536,7.368339686311381,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,10.932999821119935
3,3,3,3,4,6,62,5.497168225293202,7.274479558773871,7,0,5.71042701737487,7.9672801789422,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.96972353334591
3,3,3,2,3,5,102,0.0,7.1316985104669115,7,0,5.638354669333745,7.5688956634069955,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.661354090741
3,4,3,4,4,7,22,6.093569770045136,7.415776975415394,6,0,6.395261598115449,8.105005537547246,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.323415584358154
3,3,3,3,4,5,66,0.0,6.9167150203536085,4,1,5.62040086571715,7.6093665379542115,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.827743504053695
5,4,3,4,4,8,18,5.003946305945459,7.432483807917119,7,2,6.754604099487962,8.08886878916199,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.509877789891933
3,3,4,3,3,6,49,4.394449154672439,6.959398512133975,6,0,6.089044875446846,7.631916513071252,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.951186847493474
5,4,4,4,4,7,11,4.859812404361672,7.214504414151143,6,1,6.184148890937483,7.907283609426348,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.319405795112926
5,4,3,4,4,7,17,0.0,7.403061091090091,6,0,6.39024066706535,7.79934339821592,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.117246896289506
2,2,3,3,3,4,67,0.0,6.842683282238422,4,0,6.3578422665081,7.5352967024440884,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.440365524765756
5,4,5,4,5,7,17,0.0,7.458186157340487,7,1,6.073044534100405,7.855932199718614,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.323860125621126
3,3,3,3,3,6,80,0.0,7.306531398939505,7,1,5.484796933490655,7.7266536648476425,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.845827048676643
5,4,3,4,4,8,14,0.0,7.306531398939505,7,1,6.655440350367647,7.999342952713282,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.357079818283598
7,6,4,6,5,10,13,6.705639094860003,7.642524134232902,7,1,7.107425474110705,8.333991247194975,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.861001210669146
3,3,3,4,2,5,96,0.0,6.665683717782408,5,0,0.0,7.358193752733032,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.603688960617086
5,4,3,4,4,7,19,0.0,7.268920128193722,6,1,6.269096283706261,7.968665700466235,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.149507585033074
3,3,5,3,5,5,53,0.0,7.6624678152002375,7,0,6.289715570908998,8.0519780789023,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.128116509451258
5,4,3,4,4,7,15,0.0,7.1098794630722715,4,0,6.175867270105761,7.463936604468925,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.900912042974875
3,3,3,3,4,6,63,5.961005339623274,7.239214973779806,6,2,6.129050210060545,7.932003152361385,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.01974909141692
3,4,3,4,4,7,15,0.0,7.0909098220799835,4,0,6.175867270105761,7.450660796211539,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,11.925041738291691
5,4,3,4,4,7,17,5.4116460518550396,7.512071245835466,7,1,6.419994928147142,7.9269635448629785,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.375819639517651
3,3,3,3,4,6,56,5.198497031265826,7.324489979348532,6,0,6.159095388491933,8.017307507688582,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.025755079404915
3,3,3,3,3,5,59,4.919980925828125,7.0431599159883405,6,0,6.124683390894205,7.735870319952567,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.849047640327148
3,4,3,4,3,4,70,0.0,6.97354301952014,4,0,6.07993319509559,7.666221925662725,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.759793355371235
3,3,3,3,3,5,72,0.0,7.352441100243583,5,0,6.70073110954781,8.045267716607803,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.941462360646147
3,3,3,3,3,6,47,5.0689042022202315,6.895682697747868,5,0,5.579729825986222,7.293697720601438,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.51293546492023
3,4,3,4,3,5,25,0.0,7.003065458786462,6,0,5.8664680569332965,7.695757990554761,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.87757552297847
3,3,3,3,3,5,74,0.0,7.0909098220799835,6,0,5.484796933490655,7.585281078639126,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.779136168550774
3,3,3,2,3,6,95,0.0,7.301822342137932,7,0,5.993961427306569,7.675546002537848,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.849404844423075
3,3,3,4,3,5,116,0.0,7.3395376954076745,8,1,6.532334292222349,7.691656822810547,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,11.967187086434018
3,3,5,3,4,6,54,5.214935757608986,7.061334366910438,6,0,6.19644412779452,7.737616282857904,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,12.071975378543234
3,3,3,3,2,5,59,0.0,7.496097345175956,10,0,0.0,8.188966863648876,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,11.856522261533735
3,3,4,3,3,5,105,0.0,7.256297239690681,7,1,6.580639137284949,7.737616282857904,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.944064817531656
3,4,5,3,5,5,45,0.0,7.43955930913332,6,2,6.416732282512326,8.036573409707312,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,12.049424683420913
5,4,3,4,3,7,27,4.927253685157205,7.4821189235521155,7,1,6.054439346269371,7.830425617820331,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.269052139516225
3,3,4,3,3,5,48,0.0,6.762729506931879,5,1,5.82600010738045,7.455298485683291,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.801864247431089
3,3,3,3,3,6,112,0.0,7.765993079407675,10,1,5.8888779583328805,8.09132127353041,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,12.388398368982115
5,3,3,3,4,6,44,5.8888779583328805,7.526178913346146,7,1,6.240275845170769,7.776535028185241,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,12.138869243416009
5,4,4,4,5,6,17,5.14166355650266,6.744059186311348,3,0,6.042632833682381,7.436617265234227,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.78676973513378
5,4,5,4,5,8,17,3.713572066704308,7.284134806195205,7,1,5.993961427306569,7.912056888179006,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.278397958261776
3,3,3,3,3,7,79,0.0,7.4067107301776405,7,2,5.484796933490655,7.84971375760487,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,12.007627804348722
3,3,5,3,4,6,56,4.7535901911063645,7.27655640271871,7,1,6.470799503782602,7.8528278122817445,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.970356641103
3,3,4,3,3,5,65,0.0,7.484368643286131,6,1,6.12029741895095,8.172729104865471,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,12.04355959836804
3,3,3,3,3,5,58,0.0,6.947937068614969,6,0,5.564520407322694,7.640603826393634,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,11.751950239425476
3,4,5,3,3,6,42,0.0,6.934397209928558,5,0,6.3578422665081,7.584264818389059,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.898194668458824
3,4,3,3,5,6,26,0.0,7.301147805856032,6,1,5.840641657373398,7.688913336864796,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.066816325306588
3,4,3,3,4,7,44,5.247024072160486,7.223295679562314,6,1,6.173786103901937,7.8083230503910555,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.931642378754141
3,3,4,4,3,6,52,5.3981627015177525,7.884199933676039,9,1,6.429719478039138,8.21851757748959,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,12.429220196836386
5,3,3,4,3,7,102,0.0,7.2633296174768365,7,1,5.37989735354046,7.757478766584179,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,12.154521423145216
3,3,4,3,3,5,55,0.0,6.946975992135418,6,0,6.22455842927536,7.639642287858013,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.78676973513378
3,4,3,3,3,6,36,0.0,7.001245622069476,6,0,6.175867270105761,7.6676260915849905,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.931642378754141
3,3,3,3,3,5,61,0.0,7.046647277848756,6,0,6.511745329644728,7.739359202689098,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.794345471549745
5,6,3,4,5,7,13,0.0,7.224753405767971,6,0,6.272877006546167,7.917536353943631,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.43153750053306
3,3,3,3,3,5,50,4.343805421853684,6.910750787961936,5,0,6.805722553416985,7.60339933974067,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.908346971208953
5,4,4,4,4,8,14,5.616771097666572,7.4067107301776405,6,1,6.769641976852503,8.09712193091871,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.424810506025395
3,3,3,2,4,4,59,0.0,7.02197642307216,5,0,6.300785794663244,7.6783263565068856,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,11.767575435251748
3,2,2,3,3,5,72,0.0,7.749753406274437,7,1,6.511745329644728,7.7266536648476425,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,12.037659911047466
5,4,3,4,5,7,27,5.5093883366279774,7.575584651557793,8,1,6.354370040797351,8.006367567650246,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.371591321286905
3,3,3,3,3,5,58,0.0,6.796823718274855,5,0,5.733341276897746,7.489412083508719,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.603688960617086
3,4,3,4,4,6,22,4.762173934797756,7.428333194190806,7,0,6.261491684321042,7.818832443803404,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.208574513247495
5,3,4,4,3,5,67,0.0,6.814542897259958,5,0,6.028278520230698,6.923628628138427,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,11.661354090741
5,3,3,3,3,5,71,0.0,7.1459844677143876,6,1,5.666426688112432,7.533158807455563,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,11.798111925972616
3,3,3,3,3,5,79,0.0,7.0317412587631285,5,0,5.303304908059076,7.4999765409521215,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,11.104972264124868
5,4,4,6,5,8,13,0.0,7.8674885686991285,11,1,6.311734809152915,8.24143968982973,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,12.623064399210186
3,3,5,3,3,4,57,0.0,6.947937068614969,5,0,6.47543271670409,7.652070746116482,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,11.792456911128633
5,6,3,6,5,9,16,5.37989735354046,7.707512194600341,10,1,6.6052979209482015,8.212568398234145,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,12.765691290604373
